SMILES,Density,id
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCCCS*)cc1,1.094,11716
*CCCCC(=O)NCCc1ccc(CCNC(=O)CCCCS*)cc1,1.174,11717
*CCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCS*)cc1,1.148,11718
*CCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCS*)cc1,1.132,11719
*CCCCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCCCS*)cc1,1.106,11720
*CCCCCCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCCCCCS*)cc1,1.067,11721
*c1ccc2nc(*)sc2c1,1.628,11723
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)cc1,1.71,11724
*CCOC(=O)C(=O)O*,1.59,11725
*CCCOC(=O)CCCC(=O)O*,1.301,11728
*CCOC(=O)CCCCC(=O)O*,1.25,11729
*CCCOC(=O)CCCCC(=O)O*,1.271,11730
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,1.087,11731
*CCOC(=O)CCCCCCC(=O)O*,1.237,11732
*CCOC(=O)CCCCCCCC(=O)O*,1.172,11733
*CCCCCCCCCOC(=O)CCCCCCCC(=O)O*,0.9524,11734
*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,0.9381,11735
*CCCOC(=O)CCCCCCCCC(=O)O*,1.31,11737
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,1.056,11739
*CCCCOC(=O)c1cccc(C(=O)O*)c1,1.309,11743
*CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.2995,11744
*CCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.046,11746
*CC1CCC(COC(=O)c2ccc(C(=O)O*)cc2)CC1,1.23,11747
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,1.218,11753
*CCOC(=O)c1ccccc1C(=O)O*,1.37925,11754
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,1.34,11755
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,1.167,11756
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,1.315,11758
*CC(=O)O*,1.563,11761
*CCCCCCC(=O)O*,1.076,11763
*CCCCCCCCCC(=O)O*,1.06775,11764
*CCCCCOC(=O)CCCCCC(=O)O*,1.151,11765
*CCCCCCOC(=O)CCCCC(=O)O*,1.222,11766
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,1.047,11767
*OC(C)CCC(C)OC(=O)CCCCC(*)=O,1.076,11768
*CCOC(=O)/C=C/C(=O)O*,1.353,11769
*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.034,11771
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1-c1ccccc1,1.3065,11772
*CCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.109,11778
*CC1CCC(COC(=O)CCCCC(=O)O*)CC1,1.1655,11782
*CCOC(=O)CCCCCC(=O)O*,1.278,11784
*Oc1ccc(C(*)=O)cc1,1.48,11785
*CCC(=O)O*,1.422,11788
*OC(CC(*)=O)C(Cl)Cl,1.675,11789
*CC(CC)(CC)C(=O)O*,1.05,11790
*CC(C)(C)C(=O)O*,1.21,11791
*OC(CC)CC(*)=O,1.24,11792
*CC(C)(CC)C(=O)O*,1.1,11793
*OC(CC(*)=O)C(C)C,1.155,11794
*OC(CC(*)=O)C(Cl)(Cl)Cl,1.81,11796
*Oc1ccc(OC(=O)CCCCC(*)=O)cc1,1.287,11797
*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,1.0595,11798
*OC(=C)CC(*)=O,1.38,11799
*Sc1ccc(-c2ccc(SC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.335,11800
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,1.14,11801
*CCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,1.176,11804
*CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,1.213,11805
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)CCCCC(=O)O*,1.135,11806
*CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,1.2155,11807
*CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,1.2775,11808
*CCCCCCOC(=O)CCCCCC(=O)O*,1.021,11811
*CCc1ccc(CCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.51,11812
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.24,11813
*CCCCc1ccc(CCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.35,11814
*CCCc1ccc(CCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.31,11815
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,1.39,11816
*CCCCOC(=O)CCCCCCCC(=O)O*,1.1087,11817
*CCCOC(=O)c1cccc(C(=O)O*)c1,1.207,11818
*Cc1ccc(COC(=O)c2ccc(C(=O)O*)cc2)cc1,1.4,11820
*Oc1ccc(-c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.39,11821
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)c(C)c2)cc1C,1.198,11822
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3cccc(C(*)=O)c3)c(C)c2)cc1C,1.1215,11823
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(C)(CC)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,1.14,11825
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,1.1135,11826
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,1.376,11827
*Oc1ccc(C(c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.4041,11828
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.008,11829
*OC1CCC(OC(=O)CCCCCCCCC(*)=O)CC1,1.136,11830
*CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O*)cc32)cc1,1.19,11831
*Oc1ccc(OC(=O)CCCCCCCCC(*)=O)cc1,1.1888,11832
*CCC(=O)N*,1.36,11833
*CCCCCNC(=O)CCCCC(=O)N*,1.14,11835
*CCCCCCNC(=O)CCCCCC(=O)N*,1.135,11838
*CCCCCCNC(=O)CCCCCCC(=O)N*,1.143,11839
*CCCCCCNC(=O)CCCCCCCC(=O)N*,1.1035,11840
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.06,11842
*CCCCCCCNC(=O)CCCCC(=O)N*,1.1135,11844
*CCCCCCCNC(=O)CCCCCC(=O)N*,1.108,11845
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.062,11848
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,1.021,11849
*CCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.35,11852
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.01,11855
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.013,11857
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.998,11858
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.0665,11859
*CCCNC(=O)CCCCC(=O)NCCCN(*)C,1.12,11860
*CCCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,1.15,11861
*CCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,1.2,11862
*CCCP(CCCNC(=O)CCCCC(=O)N*)c1ccccc1,1.16,11863
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,1.05,11864
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCC(=O)N*)cc1,1.077,11865
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,1.055,11866
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,1.091,11867
*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,1.108,11868
*CCc1ccc(CCNC(=O)CCCCCCCCC(=O)N*)cc1,1.139,11869
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.52,11870
*Nc1ccc(Cc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.28,11871
*CCCCCCNC(=O)CCC(C)CC(=O)N*,1.094,11872
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.152,11873
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,1.129,11876
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,1.075,11877
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,1.09,11878
*Cc1ccc(CNC(=O)CCCCCCCCC(=O)N*)cc1,1.1605,11879
*Cc1ccc(CNC(=O)CCCCCCCCCCCC(=O)N*)cc1,1.108,11880
*Cc1ccc(CNC(=O)CCCCCCCCCC(=O)N*)cc1,1.13,11881
*NC(C)(C)CC(*)=O,1.11,11882
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,1.34,11883
*Nc1cccc2c(NC(=O)c3ccc(C(*)=O)cc3)cccc12,1.38,11884
*CCCCCCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.036,11885
*CCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.08,11886
*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.034,11887
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,1.38,11888
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,1.331,11889
*Nc1cccc(NC(=O)c2ccc(C(*)=O)cc2)c1,1.36,11890
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,1.45,11891
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.46,11892
*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.152,11893
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.19,11895
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,1.051,11896
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,1.109,11897
*CCCCCCCCCCN1CCN(C(=O)CCCCCCCCC(=O)N2CCN(*)CC2)CC1,0.9709,11901
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,0.9867,11902
*C(=O)N(*)CCCC,1.035,11903
*CC(C)(C)C(=O)N*,1.224,11904
*NC(C)CC(*)=O,1.2285,11905
*CCCC(C)CC(=O)N*,1.085,11907
*CCCCC(=O)N*,1.2,11908
*CNC(=O)CCCCC(=O)N*,1.31,11909
*CNC(=O)CCCCCCCCC(=O)N*,1.19,11910
*CCCCNC(=O)CCC(=O)N*,1.28,11911
*CCCCNC(=O)CCCCCCCC(=O)N*,1.127,11913
*CCCCCNC(=O)CC(=O)N*,1.233,11915
*CCCCCNC(=O)CCCC(=O)N*,1.19,11916
*CCCCCNC(=O)CCCCCC(=O)N*,1.1795,11917
*CCCCCCNC(=O)CCCC(=O)N*,1.2,11918
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.04,11919
*CCCCCCCNC(=O)CCCCCCCC(=O)N*,1.0855,11920
*CCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.082,11921
*CCCCCCCCNC(=O)CCCCCCCC(=O)N*,1.079,11922
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.03,11923
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.024,11924
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,1.01,11925
*CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.14,11927
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,1.006,11929
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.042,11930
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.027,11931
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.999,11932
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.024,11933
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.015,11934
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.99,11935
*Nc1ccc(C(*)=O)cc1,1.515,11936
*CCCCCCNC(=O)CCC(=O)N*,1.26,11937
*CCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.182,11938
*CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.151,11939
*CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.13,11940
*CCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.12,11941
*CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.095,11942
*CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.115,11943
*CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.075,11944
*CCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.077,11945
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.067,11946
*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,1.137,11947
*Cc1ccc(CNC(=O)CCCCCCCC(=O)N*)cc1,1.152,11948
*CCc1ccc(CCNC(=O)CCCCCCCC(=O)N*)cc1,1.14,11949
*CCc1ccc(CCNC(=O)CCCCCCCCCCC(=O)N*)cc1,1.108,11950
*CCc1ccc(CCNC(=O)CCCCCCCCCCCC(=O)N*)cc1,1.095,11951
*Cc1ccc(CNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,1.11,11952
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,1.05,11953
*C(=O)C1CC(O)CN1*,1.415,11955
*NC(CCCNC(=O)OCc1ccccc1)C(*)=O,1.26,11957
*NC(CCCCN)C(*)=O,1.26,11958
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,1.32,11959
*C(=O)CNC(=O)CNC(=O)C1CCCN1*,1.35,11960
*NC(CCC(=O)O)C(*)=O,1.42,11962
*NC(CCNC(=O)OCc1ccccc1)C(*)=O,1.1875,11963
*NC(CC(=O)OCCC)C(*)=O,1.2635,11964
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,1.43,11965
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,1.41,11966
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,1.266,11968
*CCCCCCNC(=O)C(=O)N*,1.278,11969
*c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,1.3,11970
*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,1.27,11971
*c1ccc(NC(=O)c2ccc(C3(c4ccc(C(=O)Nc5ccc(C6(*)OC(=O)c7ccccc76)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,1.28,11972
*c1ccc(NC(=O)c2ccc(C3(c4ccc(C(=O)Nc5ccc(C6(*)NC(=O)c7ccccc76)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,1.278,11973
*NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(*)=O)C(C)C,1.265,11974
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,1.24,11975
*NC(C)C(=O)NCCCC(*)=O,1.215,11976
*NC(C)C(=O)NCCCCCC(*)=O,1.16,11977
